,Rotation,Emphasis,Block,Trial,Aim_Errors
23833,Gradual,Accuracy,0,25,0.06927795289100798
23834,Gradual,Accuracy,0,26,0.05833507304594929
23835,Gradual,Accuracy,0,27,0.048865051236008095
23836,Gradual,Accuracy,0,28,0.04681740330753233
23837,Gradual,Accuracy,0,29,0.052306592021023904
23838,Gradual,Accuracy,0,30,0.058948209385866784
23839,Gradual,Accuracy,0,31,0.059611244890219295
23840,Gradual,Accuracy,0,32,0.05279322848826752
23841,Gradual,Accuracy,0,33,0.04328980171302873
23842,Gradual,Accuracy,0,34,0.03738324627701149
23843,Gradual,Accuracy,0,35,0.037950188973322516
23844,Gradual,Accuracy,0,36,0.04345409466606115
23845,Gradual,Accuracy,0,37,0.050172945036243824
23846,Gradual,Accuracy,0,38,0.05477161413757737
23847,Gradual,Accuracy,0,39,0.05571655036252543
23848,Gradual,Accuracy,0,40,0.053700292445519014
23849,Gradual,Accuracy,0,41,0.05071548979479157
23850,Gradual,Accuracy,0,42,0.047888448812261133
23851,Gradual,Accuracy,0,43,0.04456505582644632
23852,Gradual,Accuracy,0,44,0.040060530774912534
23853,Gradual,Accuracy,0,45,0.035294054760055954
23854,Gradual,Accuracy,0,46,0.03201284683927339
23855,Gradual,Accuracy,0,47,0.03130222505193693
23856,Gradual,Accuracy,0,48,0.033079992521092574
23857,Gradual,Accuracy,0,49,0.03624838637226881
23858,Gradual,Accuracy,0,50,0.0394390530502336
23859,Gradual,Accuracy,0,51,0.042157617716623526
23860,Gradual,Accuracy,0,52,0.04465211462147802
23861,Gradual,Accuracy,0,53,0.046577373560076823
23862,Gradual,Accuracy,0,54,0.04688183435462677
23863,Gradual,Accuracy,0,55,0.045354783041069525
23864,Gradual,Accuracy,0,56,0.043440378516443154
23865,Gradual,Accuracy,0,57,0.04321673791325494
23866,Gradual,Accuracy,0,58,0.04567882094912448
23867,Gradual,Accuracy,0,59,0.04969464037919367
23868,Gradual,Accuracy,0,60,0.05244889428928378
23869,Gradual,Accuracy,0,61,0.05150043495197988
23870,Gradual,Accuracy,0,62,0.04727580564547023
23871,Gradual,Accuracy,0,63,0.043357608761140407
23872,Gradual,Accuracy,1,64,0.12356170494376498
23873,Gradual,Accuracy,1,65,0.12308726001048723
23874,Gradual,Accuracy,1,66,0.12307531896403417
23875,Gradual,Accuracy,1,67,0.12393037707490373
23876,Gradual,Accuracy,1,68,0.1237033139663493
23877,Gradual,Accuracy,1,69,0.11896218091787879
23878,Gradual,Accuracy,1,70,0.10885498838005767
23879,Gradual,Accuracy,1,71,0.09741637115220281
23880,Gradual,Accuracy,1,72,0.09062215302479157
23881,Gradual,Accuracy,1,73,0.09117169592897625
23882,Gradual,Accuracy,1,74,0.09607801071270464
23883,Gradual,Accuracy,1,75,0.09919123818821421
23884,Gradual,Accuracy,1,76,0.09624854013421769
23885,Gradual,Accuracy,1,77,0.08753388410204316
23886,Gradual,Accuracy,1,78,0.07627302267326366
23887,Gradual,Accuracy,1,79,0.06558912411284712
23888,Gradual,Accuracy,1,80,0.057110717862953915
23889,Gradual,Accuracy,1,81,0.0515385337417967
23890,Gradual,Accuracy,1,82,0.049497168025209135
23891,Gradual,Accuracy,1,83,0.05130832346743046
23892,Gradual,Accuracy,1,84,0.055896910979894396
23893,Gradual,Accuracy,1,85,0.060679752184610955
23894,Gradual,Accuracy,1,86,0.06334242424696135
23895,Gradual,Accuracy,1,87,0.0636103976772901
23896,Gradual,Accuracy,1,88,0.06275249796817395
23897,Gradual,Accuracy,1,89,0.061852269228282616
23898,Gradual,Accuracy,1,90,0.06153924566576008
23899,Gradual,Accuracy,1,91,0.0627017422410816
23900,Gradual,Accuracy,1,92,0.06552618795593904
23901,Gradual,Accuracy,1,93,0.06787415619664819
23902,Gradual,Accuracy,1,94,0.0667556772604189
23903,Gradual,Accuracy,1,95,0.0620400078650724
23904,Gradual,Accuracy,1,96,0.057501243917610155
23905,Gradual,Accuracy,1,97,0.057720456873744566
23906,Gradual,Accuracy,1,98,0.06395605623488923
23907,Gradual,Accuracy,1,99,0.07239972656554497
23908,Gradual,Accuracy,1,100,0.07653633889523923
23909,Gradual,Accuracy,1,101,0.0723745064504921
23910,Gradual,Accuracy,1,102,0.06175475149649
23911,Gradual,Accuracy,1,103,0.05037768463368963
23912,Gradual,Accuracy,1,104,0.043042828323578114
23913,Gradual,Accuracy,1,105,0.04085461083341636
23914,Gradual,Accuracy,1,106,0.042009192826650825
23915,Gradual,Accuracy,1,107,0.04448703439427741
23916,Gradual,Accuracy,1,108,0.047825683480958614
23917,Gradual,Accuracy,1,109,0.052233465932781956
23918,Gradual,Accuracy,1,110,0.056597320891801965
23919,Gradual,Accuracy,1,111,0.05858182975065401
23920,Gradual,Accuracy,1,112,0.056791392028066955
23921,Gradual,Accuracy,1,113,0.0517430511407861
23922,Gradual,Accuracy,1,114,0.04478720033260229
23923,Gradual,Accuracy,1,115,0.03727798683826521
23924,Gradual,Accuracy,1,116,0.030832328334015616
23925,Gradual,Accuracy,1,117,0.027231529736243976
23926,Gradual,Accuracy,1,118,0.02738645915177504
23927,Gradual,Accuracy,1,119,0.03044963531505234
23928,Gradual,Accuracy,1,120,0.034177464367425775
23929,Gradual,Accuracy,1,121,0.036418941496184014
23930,Gradual,Accuracy,1,122,0.03634852317878474
23931,Gradual,Accuracy,1,123,0.03438034173154664
23932,Gradual,Accuracy,1,124,0.03135298521963377
23933,Gradual,Accuracy,1,125,0.02815361608464012
23934,Gradual,Accuracy,1,126,0.025628789744501706
23935,Gradual,Accuracy,1,127,0.024304727552202837
23936,Gradual,Accuracy,2,128,0.13527467869129595
23937,Gradual,Accuracy,2,129,0.1295409266614882
23938,Gradual,Accuracy,2,130,0.11986806822538087
23939,Gradual,Accuracy,2,131,0.10986820171732856
23940,Gradual,Accuracy,2,132,0.10377978777835421
23941,Gradual,Accuracy,2,133,0.10467494198231976
23942,Gradual,Accuracy,2,134,0.11319353734159907
23943,Gradual,Accuracy,2,135,0.1264552089249329
23944,Gradual,Accuracy,2,136,0.13816764964912187
23945,Gradual,Accuracy,2,137,0.14172353699420698
23946,Gradual,Accuracy,2,138,0.13457660944668307
23947,Gradual,Accuracy,2,139,0.11983195512332145
23948,Gradual,Accuracy,2,140,0.10372780400106069
23949,Gradual,Accuracy,2,141,0.09138163852283049
23950,Gradual,Accuracy,2,142,0.08400480421301551
23951,Gradual,Accuracy,2,143,0.0790805135784324
23952,Gradual,Accuracy,2,144,0.07301638174132465
23953,Gradual,Accuracy,2,145,0.06421516672775027
23954,Gradual,Accuracy,2,146,0.054283754056989306
23955,Gradual,Accuracy,2,147,0.04670382890243145
23956,Gradual,Accuracy,2,148,0.044090735957988375
23957,Gradual,Accuracy,2,149,0.046166726567448836
23958,Gradual,Accuracy,2,150,0.05031460367424728
23959,Gradual,Accuracy,2,151,0.054052817496931777
23960,Gradual,Accuracy,2,152,0.05686663985745735
23961,Gradual,Accuracy,2,153,0.0601098249459688
23962,Gradual,Accuracy,2,154,0.06572440770258424
23963,Gradual,Accuracy,2,155,0.07438810627788925
23964,Gradual,Accuracy,2,156,0.08389633581435949
23965,Gradual,Accuracy,2,157,0.08965210466872284
23966,Gradual,Accuracy,2,158,0.08807097994196209
23967,Gradual,Accuracy,2,159,0.07999979979415597
23968,Gradual,Accuracy,2,160,0.07011576757408935
23969,Gradual,Accuracy,2,161,0.06265651111200617
23970,Gradual,Accuracy,2,162,0.05840427039296009
23971,Gradual,Accuracy,2,163,0.056010741618058066
23972,Gradual,Accuracy,2,164,0.05495232535423453
23973,Gradual,Accuracy,2,165,0.05597213983646358
23974,Gradual,Accuracy,2,166,0.05940453031995296
23975,Gradual,Accuracy,2,167,0.06465848536235647
23976,Gradual,Accuracy,2,168,0.07113177254985337
23977,Gradual,Accuracy,2,169,0.07818100507071454
23978,Gradual,Accuracy,2,170,0.08422937282794823
23979,Gradual,Accuracy,2,171,0.08701113082565223
23980,Gradual,Accuracy,2,172,0.08537071205145871
23981,Gradual,Accuracy,2,173,0.08078919126786537
23982,Gradual,Accuracy,2,174,0.07652084203418778
23983,Gradual,Accuracy,2,175,0.07460858909636234
23984,Gradual,Accuracy,2,176,0.07391960571131855
23985,Gradual,Accuracy,2,177,0.07162198452224912
23986,Gradual,Accuracy,2,178,0.06641243330132914
23987,Gradual,Accuracy,2,179,0.059590784964655794
23988,Gradual,Accuracy,2,180,0.05315288683253448
23989,Gradual,Accuracy,2,181,0.047819582614799266
23990,Gradual,Accuracy,2,182,0.04309268073234151
23991,Gradual,Accuracy,2,183,0.03863709765071681
23992,Gradual,Accuracy,2,184,0.03544543359406556
23993,Gradual,Accuracy,2,185,0.035606308410475705
23994,Gradual,Accuracy,2,186,0.04052338071694425
23995,Gradual,Accuracy,2,187,0.04897415714296864
23996,Gradual,Accuracy,2,188,0.057344288788288615
23997,Gradual,Accuracy,2,189,0.062356529700420445
23998,Gradual,Accuracy,2,190,0.06356339801119149
23999,Gradual,Accuracy,2,191,0.06308136160176392
24000,Gradual,Accuracy,3,192,0.06030292747491937
24001,Gradual,Accuracy,3,193,0.06351571340926843
24002,Gradual,Accuracy,3,194,0.06586399576683472
24003,Gradual,Accuracy,3,195,0.06468636003024134
24004,Gradual,Accuracy,3,196,0.06221062243217213
24005,Gradual,Accuracy,3,197,0.06310569656896145
24006,Gradual,Accuracy,3,198,0.06967181550535377
24007,Gradual,Accuracy,3,199,0.07948747034614106
24008,Gradual,Accuracy,3,200,0.08696534190319499
24009,Gradual,Accuracy,3,201,0.08752370772901163
24010,Gradual,Accuracy,3,202,0.08128637933449138
24011,Gradual,Accuracy,3,203,0.07286291388983307
24012,Gradual,Accuracy,3,204,0.06699312788474615
24013,Gradual,Accuracy,3,205,0.06457590436619576
24014,Gradual,Accuracy,3,206,0.06344392070886061
24015,Gradual,Accuracy,3,207,0.06226568790067982
24016,Gradual,Accuracy,3,208,0.06241667216918866
24017,Gradual,Accuracy,3,209,0.06585357472575204
24018,Gradual,Accuracy,3,210,0.07220535739906021
24019,Gradual,Accuracy,3,211,0.0790996812325967
24020,Gradual,Accuracy,3,212,0.08544191897131027
24021,Gradual,Accuracy,3,213,0.09377083085868776
24022,Gradual,Accuracy,3,214,0.10905728164313808
24023,Gradual,Accuracy,3,215,0.13466382633688653
24024,Gradual,Accuracy,3,216,0.16757357721976607
24025,Gradual,Accuracy,3,217,0.1975101697274024
24026,Gradual,Accuracy,3,218,0.21367022019588977
24027,Gradual,Accuracy,3,219,0.21316571589141253
24028,Gradual,Accuracy,3,220,0.20145943518380913
24029,Gradual,Accuracy,3,221,0.18580191114885442
24030,Gradual,Accuracy,3,222,0.17044413242630774
24031,Gradual,Accuracy,3,223,0.1570550826387197
24032,Gradual,Accuracy,3,224,0.1468289210798398
24033,Gradual,Accuracy,3,225,0.14022112106978657
24034,Gradual,Accuracy,3,226,0.13512239901397027
24035,Gradual,Accuracy,3,227,0.12778536770467858
24036,Gradual,Accuracy,3,228,0.11642809842627572
24037,Gradual,Accuracy,3,229,0.10306556960429815
24038,Gradual,Accuracy,3,230,0.09232632676124587
24039,Gradual,Accuracy,3,231,0.08893559184138297
24040,Gradual,Accuracy,3,232,0.09400696982785609
24041,Gradual,Accuracy,3,233,0.1026477046049244
24042,Gradual,Accuracy,3,234,0.1074340533693871
24043,Gradual,Accuracy,3,235,0.10537576643115301
24044,Gradual,Accuracy,3,236,0.10003994831800501
24045,Gradual,Accuracy,3,237,0.09666435195782605
24046,Gradual,Accuracy,3,238,0.0968486047811627
24047,Gradual,Accuracy,3,239,0.09859355898004483
24048,Gradual,Accuracy,3,240,0.10039910205670961
24049,Gradual,Accuracy,3,241,0.10388852747845383
24050,Gradual,Accuracy,3,242,0.11190716597296047
24051,Gradual,Accuracy,3,243,0.12449699730984012
24052,Gradual,Accuracy,3,244,0.13770150218097216
24053,Gradual,Accuracy,3,245,0.14647480021705628
24054,Gradual,Accuracy,3,246,0.14794499327284028
24055,Gradual,Accuracy,3,247,0.14204554380874787
24056,Gradual,Accuracy,3,248,0.1311387823054763
24057,Gradual,Accuracy,3,249,0.12006918005666972
24058,Gradual,Accuracy,3,250,0.11490505824197791
24059,Gradual,Accuracy,3,251,0.1197802992356196
24060,Gradual,Accuracy,3,252,0.1344822129853903
24061,Gradual,Accuracy,3,253,0.15473403871369015
24062,Gradual,Accuracy,3,254,0.17402736533150448
24063,Gradual,Accuracy,3,255,0.18579573616685985
24064,Gradual,Accuracy,4,256,0.19383918559961916
24065,Gradual,Accuracy,4,257,0.19360997044418024
24066,Gradual,Accuracy,4,258,0.19272473325011497
24067,Gradual,Accuracy,4,259,0.1911108479243289
24068,Gradual,Accuracy,4,260,0.1898782184433091
24069,Gradual,Accuracy,4,261,0.19120371296637892
24070,Gradual,Accuracy,4,262,0.19776242501394145
24071,Gradual,Accuracy,4,263,0.2118194080231047
24072,Gradual,Accuracy,4,264,0.23255182986254092
24073,Gradual,Accuracy,4,265,0.2534413419471037
24074,Gradual,Accuracy,4,266,0.2651207115524254
24075,Gradual,Accuracy,4,267,0.2624850592488145
24076,Gradual,Accuracy,4,268,0.2479096357884675
24077,Gradual,Accuracy,4,269,0.22738245899649032
24078,Gradual,Accuracy,4,270,0.20543428428437813
24079,Gradual,Accuracy,4,271,0.18460990059798502
24080,Gradual,Accuracy,4,272,0.16778040494407104
24081,Gradual,Accuracy,4,273,0.15799361984917917
24082,Gradual,Accuracy,4,274,0.1555480416950443
24083,Gradual,Accuracy,4,275,0.15679808218196867
24084,Gradual,Accuracy,4,276,0.15636309788757552
24085,Gradual,Accuracy,4,277,0.15018388407818406
24086,Gradual,Accuracy,4,278,0.13718903023519122
24087,Gradual,Accuracy,4,279,0.11921791672509921
24088,Gradual,Accuracy,4,280,0.09999281544790817
24089,Gradual,Accuracy,4,281,0.08383619161184991
24090,Gradual,Accuracy,4,282,0.07413648429339102
24091,Gradual,Accuracy,4,283,0.07128659695724927
24092,Gradual,Accuracy,4,284,0.07179030059646657
24093,Gradual,Accuracy,4,285,0.0709814976709779
24094,Gradual,Accuracy,4,286,0.06765267683772976
24095,Gradual,Accuracy,4,287,0.06481759549523634
24096,Gradual,Accuracy,4,288,0.06579513815744348
24097,Gradual,Accuracy,4,289,0.07127865213792478
24098,Gradual,Accuracy,4,290,0.08036527215628635
24099,Gradual,Accuracy,4,291,0.092092573177155
24100,Gradual,Accuracy,4,292,0.10426065375987048
24101,Gradual,Accuracy,4,293,0.11172006366544512
24102,Gradual,Accuracy,4,294,0.10869650214246213
24103,Gradual,Accuracy,4,295,0.0944779592699252
24104,Gradual,Accuracy,4,296,0.07518348688354497
24105,Gradual,Accuracy,4,297,0.05851933736874847
24106,Gradual,Accuracy,4,298,0.04844440568260276
24107,Gradual,Accuracy,4,299,0.04558370258960575
24108,Gradual,Accuracy,4,300,0.04971802622971923
24109,Gradual,Accuracy,4,301,0.05938934061837904
24110,Gradual,Accuracy,4,302,0.07051065253488828
24111,Gradual,Accuracy,4,303,0.07780507183166835
24112,Gradual,Accuracy,4,304,0.07803967357120553
24113,Gradual,Accuracy,4,305,0.07191673078737906
24114,Gradual,Accuracy,4,306,0.06380439078894849
24115,Gradual,Accuracy,4,307,0.059578410806016426
24116,Gradual,Accuracy,4,308,0.06323547221928909
24117,Gradual,Accuracy,4,309,0.07466220264205294
24118,Gradual,Accuracy,4,310,0.0900976601972609
24119,Gradual,Accuracy,4,311,0.1040188238294229
24120,Gradual,Accuracy,4,312,0.11117239368012084
24121,Gradual,Accuracy,4,313,0.10868833513521972
24122,Gradual,Accuracy,4,314,0.09747037255613894
24123,Gradual,Accuracy,4,315,0.0815919726516597
24124,Gradual,Accuracy,4,316,0.06599787324736558
24125,Gradual,Accuracy,4,317,0.05413598854989111
24126,Gradual,Accuracy,4,318,0.046986899885197
24127,Gradual,Accuracy,4,319,0.04383893130822426
24128,Gradual,Accuracy,5,320,0.28060141677659645
24129,Gradual,Accuracy,5,321,0.2668148094530065
24130,Gradual,Accuracy,5,322,0.24051484997911987
24131,Gradual,Accuracy,5,323,0.20628875993510298
24132,Gradual,Accuracy,5,324,0.17189606008013059
24133,Gradual,Accuracy,5,325,0.14434975493923496
24134,Gradual,Accuracy,5,326,0.12569955676126815
24135,Gradual,Accuracy,5,327,0.11249456600840506
24136,Gradual,Accuracy,5,328,0.09954789094551045
24137,Gradual,Accuracy,5,329,0.08518703896746477
24138,Gradual,Accuracy,5,330,0.0731849909328737
24139,Gradual,Accuracy,5,331,0.06875048812386922
24140,Gradual,Accuracy,5,332,0.07298263790757537
24141,Gradual,Accuracy,5,333,0.08247316167798752
24142,Gradual,Accuracy,5,334,0.09329848050965123
24143,Gradual,Accuracy,5,335,0.10307279247901792
24144,Gradual,Accuracy,5,336,0.10983978587177387
24145,Gradual,Accuracy,5,337,0.11257945085581784
24146,Gradual,Accuracy,5,338,0.11361998200894173
24147,Gradual,Accuracy,5,339,0.11702195422360863
24148,Gradual,Accuracy,5,340,0.12323174357781785
24149,Gradual,Accuracy,5,341,0.1282071863580217
24150,Gradual,Accuracy,5,342,0.12859291897779718
24151,Gradual,Accuracy,5,343,0.12488274845096362
24152,Gradual,Accuracy,5,344,0.11900675414413832
24153,Gradual,Accuracy,5,345,0.11180659622144154
24154,Gradual,Accuracy,5,346,0.1044306286717667
24155,Gradual,Accuracy,5,347,0.10039363784978679
24156,Gradual,Accuracy,5,348,0.10418528079243658
24157,Gradual,Accuracy,5,349,0.11777268444878385
24158,Gradual,Accuracy,5,350,0.1389044821898234
24159,Gradual,Accuracy,5,351,0.16336047614489546
24160,Gradual,Accuracy,5,352,0.18898329272211675
24161,Gradual,Accuracy,5,353,0.21552500452433332
24162,Gradual,Accuracy,5,354,0.23810838593521538
24163,Gradual,Accuracy,5,355,0.24428573552394614
24164,Gradual,Accuracy,5,356,0.22421801500183286
24165,Gradual,Accuracy,5,357,0.1830469718493659
24166,Gradual,Accuracy,5,358,0.13839420862633678
24167,Gradual,Accuracy,5,359,0.10755110138854468
24168,Gradual,Accuracy,5,360,0.09955034509350423
24169,Gradual,Accuracy,5,361,0.11414692023282677
24170,Gradual,Accuracy,5,362,0.1429288972234644
24171,Gradual,Accuracy,5,363,0.17377502965887234
24172,Gradual,Accuracy,5,364,0.19882156047815097
24173,Gradual,Accuracy,5,365,0.21793810743479614
24174,Gradual,Accuracy,5,366,0.23352577377562195
24175,Gradual,Accuracy,5,367,0.24468069321948704
24176,Gradual,Accuracy,5,368,0.24832901735444318
24177,Gradual,Accuracy,5,369,0.243376667522596
24178,Gradual,Accuracy,5,370,0.2310075293115831
24179,Gradual,Accuracy,5,371,0.21327972265831596
24180,Gradual,Accuracy,5,372,0.1946658385552944
24181,Gradual,Accuracy,5,373,0.18300524358309486
24182,Gradual,Accuracy,5,374,0.18444157269176215
24183,Gradual,Accuracy,5,375,0.19687033182392044
24184,Gradual,Accuracy,5,376,0.21074522763400216
24185,Gradual,Accuracy,5,377,0.21679234551372278
24186,Gradual,Accuracy,5,378,0.2119514734235119
24187,Gradual,Accuracy,5,379,0.19922648174544275
24188,Gradual,Accuracy,5,380,0.1845490209800788
24189,Gradual,Accuracy,5,381,0.1734704500481749
24190,Gradual,Accuracy,5,382,0.16824821189230582
24191,Gradual,Accuracy,5,383,0.16706026204764585
24192,Gradual,Accuracy,6,384,0.2928702927634762
24193,Gradual,Accuracy,6,385,0.3336701868471998
24194,Gradual,Accuracy,6,386,0.3967045954734941
24195,Gradual,Accuracy,6,387,0.44836022086632055
24196,Gradual,Accuracy,6,388,0.4566088995571992
24197,Gradual,Accuracy,6,389,0.4147581628328584
24198,Gradual,Accuracy,6,390,0.3466132472431873
24199,Gradual,Accuracy,6,391,0.28510460350839506
24200,Gradual,Accuracy,6,392,0.24844398301746526
24201,Gradual,Accuracy,6,393,0.23513125112903813
24202,Gradual,Accuracy,6,394,0.23327932285193564
24203,Gradual,Accuracy,6,395,0.23193268550041202
24204,Gradual,Accuracy,6,396,0.22845201577832647
24205,Gradual,Accuracy,6,397,0.22836266129759902
24206,Gradual,Accuracy,6,398,0.237783970244761
24207,Gradual,Accuracy,6,399,0.2561452983304127
24208,Gradual,Accuracy,6,400,0.2767593646659102
24209,Gradual,Accuracy,6,401,0.29291274464495803
24210,Gradual,Accuracy,6,402,0.30249105974939317
24211,Gradual,Accuracy,6,403,0.30702517647174793
24212,Gradual,Accuracy,6,404,0.3075909109140579
24213,Gradual,Accuracy,6,405,0.30256584165609157
24214,Gradual,Accuracy,6,406,0.28986273454533534
24215,Gradual,Accuracy,6,407,0.2708601100612292
24216,Gradual,Accuracy,6,408,0.25101642614632497
24217,Gradual,Accuracy,6,409,0.2361878375881391
24218,Gradual,Accuracy,6,410,0.22866540733140417
24219,Gradual,Accuracy,6,411,0.22642290610616744
24220,Gradual,Accuracy,6,412,0.22582098381500326
24221,Gradual,Accuracy,6,413,0.22522156114489195
24222,Gradual,Accuracy,6,414,0.22551729399962128
24223,Gradual,Accuracy,6,415,0.22676121619053685
24224,Gradual,Accuracy,6,416,0.22611541560176032
24225,Gradual,Accuracy,6,417,0.2212432282180367
24226,Gradual,Accuracy,6,418,0.21454395481612276
24227,Gradual,Accuracy,6,419,0.211741116974146
24228,Gradual,Accuracy,6,420,0.21609746431493893
24229,Gradual,Accuracy,6,421,0.22420742497925383
24230,Gradual,Accuracy,6,422,0.22789044585790516
24231,Gradual,Accuracy,6,423,0.22094446027920764
24232,Gradual,Accuracy,6,424,0.20431274017265533
24233,Gradual,Accuracy,6,425,0.18463645467172035
24234,Gradual,Accuracy,6,426,0.16859029312988624
24235,Gradual,Accuracy,6,427,0.15973329201450145
24236,Gradual,Accuracy,6,428,0.15973816049051268
24237,Gradual,Accuracy,6,429,0.16892016817266328
24238,Gradual,Accuracy,6,430,0.18374358880559133
24239,Gradual,Accuracy,6,431,0.19691518017768317
24240,Gradual,Accuracy,6,432,0.2028028277654937
24241,Gradual,Accuracy,6,433,0.20211038306522083
24242,Gradual,Accuracy,6,434,0.19993013568134504
24243,Gradual,Accuracy,6,435,0.20054753899259264
24244,Gradual,Accuracy,6,436,0.20550953398573465
24245,Gradual,Accuracy,6,437,0.2146502509644642
24246,Gradual,Accuracy,6,438,0.22529725924939603
24247,Gradual,Accuracy,6,439,0.23026102681254976
24248,Gradual,Accuracy,6,440,0.22116617164504998
24249,Gradual,Accuracy,6,441,0.19651944067178762
24250,Gradual,Accuracy,6,442,0.1640682510054272
24251,Gradual,Accuracy,6,443,0.1339859140203046
24252,Gradual,Accuracy,6,444,0.11219661764813285
24253,Gradual,Accuracy,6,445,0.10009959744938926
24254,Gradual,Accuracy,6,446,0.09614019416946898
24255,Gradual,Accuracy,6,447,0.09622462423153952
24256,Gradual,Accuracy,7,448,0.3164455472521861
24257,Gradual,Accuracy,7,449,0.3127007608471698
24258,Gradual,Accuracy,7,450,0.3101686898983411
24259,Gradual,Accuracy,7,451,0.30947646415309715
24260,Gradual,Accuracy,7,452,0.30410442204373955
24261,Gradual,Accuracy,7,453,0.28972705152762346
24262,Gradual,Accuracy,7,454,0.27163044370912914
24263,Gradual,Accuracy,7,455,0.2590856528088102
24264,Gradual,Accuracy,7,456,0.2555330334544871
24265,Gradual,Accuracy,7,457,0.257407330861372
24266,Gradual,Accuracy,7,458,0.2594712570978047
24267,Gradual,Accuracy,7,459,0.2585019583085909
24268,Gradual,Accuracy,7,460,0.25363708246145045
24269,Gradual,Accuracy,7,461,0.24607785899659532
24270,Gradual,Accuracy,7,462,0.23899549258961078
24271,Gradual,Accuracy,7,463,0.23638474236971535
24272,Gradual,Accuracy,7,464,0.24063679904500906
24273,Gradual,Accuracy,7,465,0.251058176473636
24274,Gradual,Accuracy,7,466,0.26502608810147027
24275,Gradual,Accuracy,7,467,0.28052687605264026
24276,Gradual,Accuracy,7,468,0.2971486269570468
24277,Gradual,Accuracy,7,469,0.31374528772518456
24278,Gradual,Accuracy,7,470,0.32507833065415154
24279,Gradual,Accuracy,7,471,0.3232969820165642
24280,Gradual,Accuracy,7,472,0.30505426620345655
24281,Gradual,Accuracy,7,473,0.2769097432294334
24282,Gradual,Accuracy,7,474,0.25216113664717565
24283,Gradual,Accuracy,7,475,0.24112781279924284
24284,Gradual,Accuracy,7,476,0.2439805275247322
24285,Gradual,Accuracy,7,477,0.25263240718945534
24286,Gradual,Accuracy,7,478,0.2585539931319967
24287,Gradual,Accuracy,7,479,0.2585275373853081
24288,Gradual,Accuracy,7,480,0.25448527050290154
24289,Gradual,Accuracy,7,481,0.25009277608812985
24290,Gradual,Accuracy,7,482,0.24802713326922032
24291,Gradual,Accuracy,7,483,0.24928568057812672
24292,Gradual,Accuracy,7,484,0.254054503744076
24293,Gradual,Accuracy,7,485,0.2627480618959095
24294,Gradual,Accuracy,7,486,0.2759190708145821
24295,Gradual,Accuracy,7,487,0.2935230733708035
24296,Gradual,Accuracy,7,488,0.31438793577582813
24297,Gradual,Accuracy,7,489,0.3350706955082923
24298,Gradual,Accuracy,7,490,0.3488073532410502
24299,Gradual,Accuracy,7,491,0.34735460389550565
24300,Gradual,Accuracy,7,492,0.3261116431614758
24301,Gradual,Accuracy,7,493,0.2884467316990005
24302,Gradual,Accuracy,7,494,0.24533480843807887
24303,Gradual,Accuracy,7,495,0.2111726427042938
24304,Gradual,Accuracy,7,496,0.19843315223316654
24305,Gradual,Accuracy,7,497,0.2116858461003986
24306,Gradual,Accuracy,7,498,0.24380402121298803
24307,Gradual,Accuracy,7,499,0.2799831600304688
24308,Gradual,Accuracy,7,500,0.30741289619091855
24309,Gradual,Accuracy,7,501,0.32044957193133755
24310,Gradual,Accuracy,7,502,0.31897350639061445
24311,Gradual,Accuracy,7,503,0.30623120413838395
24312,Gradual,Accuracy,7,504,0.2870356759533967
24313,Gradual,Accuracy,7,505,0.2635151445723817
24314,Gradual,Accuracy,7,506,0.23366549741841092
24315,Gradual,Accuracy,7,507,0.19772731607034222
24316,Gradual,Accuracy,7,508,0.16370768743686853
24317,Gradual,Accuracy,7,509,0.1417775701043981
24318,Gradual,Accuracy,7,510,0.13413898019867812
24319,Gradual,Accuracy,7,511,0.1339974348652993
24320,Gradual,Accuracy,8,512,0.22446305056620752
24321,Gradual,Accuracy,8,513,0.21813971185724462
24322,Gradual,Accuracy,8,514,0.2089693737984868
24323,Gradual,Accuracy,8,515,0.2026204774577129
24324,Gradual,Accuracy,8,516,0.20376812612962164
24325,Gradual,Accuracy,8,517,0.21264071519871575
24326,Gradual,Accuracy,8,518,0.22508698917312667
24327,Gradual,Accuracy,8,519,0.23688374844697177
24328,Gradual,Accuracy,8,520,0.2469635499926126
24329,Gradual,Accuracy,8,521,0.25525403420488557
24330,Gradual,Accuracy,8,522,0.2592800145848503
24331,Gradual,Accuracy,8,523,0.255751204272844
24332,Gradual,Accuracy,8,524,0.2449429864645733
24333,Gradual,Accuracy,8,525,0.23155829771368638
24334,Gradual,Accuracy,8,526,0.2216994449047503
24335,Gradual,Accuracy,8,527,0.21909915178908096
24336,Gradual,Accuracy,8,528,0.22350301766691819
24337,Gradual,Accuracy,8,529,0.23231093860469254
24338,Gradual,Accuracy,8,530,0.24306047812855405
24339,Gradual,Accuracy,8,531,0.25323910531016997
24340,Gradual,Accuracy,8,532,0.2596969102836579
24341,Gradual,Accuracy,8,533,0.26087491497684245
24342,Gradual,Accuracy,8,534,0.2577530828504602
24343,Gradual,Accuracy,8,535,0.2500883765213381
24344,Gradual,Accuracy,8,536,0.23455345167492964
24345,Gradual,Accuracy,8,537,0.21012216382748533
24346,Gradual,Accuracy,8,538,0.183389319628377
24347,Gradual,Accuracy,8,539,0.16454036937087313
24348,Gradual,Accuracy,8,540,0.15826369706971263
24349,Gradual,Accuracy,8,541,0.16095534535503048
